trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s
calibration_se3_wbc_20_135,se3_wbc,20.0,135.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.017185340041926987,0.011296332337649964,3.880776039365621,214.35697618858651,0.9307693824794832,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_180,se3_wbc,20.0,180.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.019048876368825702,0.01474379668504345,6.144577020634092,172.44172725540415,0.945665630179015,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_225,se3_wbc,20.0,225.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.017181108195855485,0.011294861920457087,3.8817172522548336,214.14624166329878,0.9308309902521013,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_270,se3_wbc,20.0,270.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.015082787333169864,0.007943318940435425,3.940705849187869,231.12719642384212,0.9019905126637462,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_20_315,se3_wbc,20.0,315.0,0.15,3.0,True,,2.1519999999999846,0.0019999999999846807,0.014039131193804405,0.012561139329256968,5.523408106730331,213.80451663491257,0.9308369587918536,0,35.112142000000006,0.058063560568025495,0.08544052937584952
calibration_se3_wbc_40_0,se3_wbc,40.0,0.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.03326929781621052,0.03229572946811369,15.895965184538422,173.02209870638362,0.8903121690005756,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_45,se3_wbc,40.0,45.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.030985511562973734,0.02542688750332222,11.366080415885751,253.5994584524597,0.8215811320998583,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_90,se3_wbc,40.0,90.0,0.15,6.0,True,,2.1599999999999837,0.0099999999999838,0.029963832304971356,0.0168577579344733,8.0826412864376,294.9130731900348,0.14305131936390947,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_135,se3_wbc,40.0,135.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.03353966789923204,0.027628808957535923,10.892525423250067,253.2377341299798,0.8555538635205547,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_180,se3_wbc,40.0,180.0,0.15,6.0,False,FALL,2.3359999999999643,0.18599999999996442,1.4195364770145678,1.192817705095457,50.0,262.8406722807225,0.0,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_225,se3_wbc,40.0,225.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.033531190886456515,0.027621953359868414,10.883061968258337,253.03283582813768,0.8557318828023343,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_270,se3_wbc,40.0,270.0,0.15,6.0,True,,2.1599999999999837,0.0099999999999838,0.029991456908578903,0.01687510917085282,7.9931869939868365,294.89589363784944,0.07843182019328587,0,35.112142000000006,0.11612712113605099,0.17088105875169904
calibration_se3_wbc_40_315,se3_wbc,40.0,315.0,0.15,6.0,True,,2.1639999999999833,0.013999999999983359,0.030995315169310974,0.025429245345444263,11.363592634350066,253.38485931019713,0.8218068091746699,0,35.112142000000006,0.11612712113605099,0.17088105875169904
