trial_id,controller,push_magnitude_N,push_direction_deg,push_duration_s,impulse_Ns,success,failure_reason,recovered_at_s,recovery_latency_s,max_torso_error_rad,max_com_displacement_m,max_joint_torque_Nm,max_contact_force_N,min_friction_margin,seed,mass_kg,force_over_mg,impulse_over_mass_m_s,factor,factor_value,initial_tilt_rad,initial_com_offset_m,initial_angular_velocity_rad_s
push_duration_s_0.1_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.1,7.496222838241052,True,,2.327999999999965,0.22799999999996512,0.03904033061833416,0.042318020677624815,19.726311032749656,213.53467565799852,0.8593097780242964,4,35.112142000000006,0.21762869439981264,0.21349374920621622,push_duration_s,0.1,0.0,0.0,0.02719707003817491
push_duration_s_0.15_0,se3_wbc,71.53397089800029,-1.056838906330415,0.15,10.730095634700044,False,FALL,2.427999999999954,0.2779999999999543,1.429467313606196,1.1889946517038945,50.0,534.549552263813,0.0,0,35.112142000000006,0.20767585259537064,0.30559501709408793,push_duration_s,0.15,0.0,0.0,0.04675362118938842
push_duration_s_0.15_1,se3_wbc,70.13240219664287,6.572945148009267,0.15,10.51986032949643,True,,2.419999999999955,0.26999999999995516,0.051664533508464616,0.08473795233344228,21.378694213055432,505.7257764071036,0.8256550296676654,1,35.112142000000006,0.20360684913629487,0.2996074785040579,push_duration_s,0.15,0.0,0.0,0.0013779556621534182
push_duration_s_0.15_2,se3_wbc,67.33005590359235,-4.181987531845979,0.15,10.099508385538853,True,,2.403999999999957,0.2539999999999569,0.049946050872482856,0.07272826501010841,20.801515991439082,453.13511189769025,0.8240782656321824,2,35.112142000000006,0.19547113895033885,0.28763578096542364,push_duration_s,0.15,0.0,0.0,0.032871650743779623
push_duration_s_0.15_3,se3_wbc,65.35927067200859,-20.445320250513454,0.15,9.803890600801289,True,,2.391999999999958,0.24199999999995825,0.05054168602304171,0.06053985798349019,23.43268904411627,330.7288092164358,0.828529053447401,3,35.112142000000006,0.18974959856730717,0.2792165342917925,push_duration_s,0.15,0.0,0.0,0.005683600996070171
push_duration_s_0.15_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.15,11.244334257361578,False,FALL,,,1.7012008140358248,1.4005973392623103,139.0,1604.5616362907413,-2.220446049250313e-16,4,35.112142000000006,0.21762869439981264,0.3202406238093243,push_duration_s,0.15,0.0,0.0,0.02719707003817491
push_duration_s_0.2_0,se3_wbc,71.53397089800029,-1.056838906330415,0.2,14.30679417960006,False,FALL,,,1.6944189336810043,1.4449722522647432,139.0,1440.907186699062,-2.220446049250313e-16,0,35.112142000000006,0.20767585259537064,0.40746002279211724,push_duration_s,0.2,0.0,0.0,0.04675362118938842
push_duration_s_0.2_1,se3_wbc,70.13240219664287,6.572945148009267,0.2,14.026480439328575,False,FALL,,,1.6633868938131773,1.4259742783362024,130.5220701153646,885.8776396183501,-2.220446049250313e-16,1,35.112142000000006,0.20360684913629487,0.39947663800541056,push_duration_s,0.2,0.0,0.0,0.0013779556621534182
push_duration_s_0.2_2,se3_wbc,67.33005590359235,-4.181987531845979,0.2,13.466011180718471,False,FALL,,,1.6042432812792433,1.7298859485512366,139.0,1169.0105038270422,0.0,2,35.112142000000006,0.19547113895033885,0.38351437462056487,push_duration_s,0.2,0.0,0.0,0.032871650743779623
push_duration_s_0.2_3,se3_wbc,65.35927067200859,-20.445320250513454,0.2,13.071854134401718,False,FALL,,,2.1809420430608055,1.4506834857857343,139.0,920.1221248514527,0.0,3,35.112142000000006,0.18974959856730717,0.37228871238905664,push_duration_s,0.2,0.0,0.0,0.005683600996070171
push_duration_s_0.2_4,se3_wbc,74.96222838241052,-1.3977383386062172,0.2,14.992445676482104,False,FALL,,,1.5961011180037412,1.3447702948615268,139.0,906.1662792785669,-2.220446049250313e-16,4,35.112142000000006,0.21762869439981264,0.42698749841243244,push_duration_s,0.2,0.0,0.0,0.02719707003817491
